name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2016-05-18,64,44.1,53.7,64,40.8,52.7,38,55.5,0,0,0,,0,0,,13.9,24.2,1023.5,49.5,9.9,296.7,25.8,8,,2016-05-18T05:27:05,2016-05-18T20:07:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-19,67.9,43.1,57.5,67.9,43.1,57.5,31.6,41.2,0,0,0,,0,0,16.1,10.4,71,1022.5,23.9,9.9,352.6,30.4,10,,2016-05-19T05:26:12,2016-05-19T20:08:27,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-20,67.3,51.5,59.9,67.3,51.5,59.9,39.1,46.9,0,0,0,,0,0,,12.6,54.3,1020.6,80.1,9.9,172.2,14.9,7,,2016-05-20T05:25:21,2016-05-20T20:09:24,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-21,74.5,55.1,64.8,74.5,55.1,64.8,35.2,34.8,0,0,0,,0,0,24.2,16,20.1,1018.9,50.6,9.9,327.3,28.3,10,,2016-05-21T05:24:33,2016-05-21T20:10:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-22,76.6,54.4,66.2,76.6,54.4,66.2,42,42.8,0,0,0,,0,0,,11.4,27.2,1017.5,22.8,9.9,345.2,29.9,10,,2016-05-22T05:23:46,2016-05-22T20:11:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-23,82.8,52.8,68.8,80.3,52.8,68.4,40.7,40.5,0,0,0,,0,0,18.3,12.8,148.7,1015,28.5,9.9,358.3,31.1,10,,2016-05-23T05:23:00,2016-05-23T20:12:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-24,88.1,63.4,76.1,85,63.4,75.2,48.2,38.5,0,0,0,,0,0,26,17.3,205.1,1013.9,69.3,9.9,334.5,28.9,10,,2016-05-24T05:22:17,2016-05-24T20:13:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-25,87.6,66.6,74.9,86.5,66.6,74.8,61.1,64.8,0.987,100,25,rain,0,0,40.8,17.5,164.6,1013.7,81.3,10.7,253.5,22.1,8,,2016-05-25T05:21:36,2016-05-25T20:13:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-26,84,65,74.7,84.8,65,74.9,63.2,69.4,0,0,0,,0,0,21.9,14.3,198.2,1011.6,72.5,9.4,137.3,11.8,4,,2016-05-26T05:20:56,2016-05-26T20:14:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-27,82,68.2,74.3,83.2,68.2,74.4,65,73.6,0.137,100,33.33,rain,0,0,32.4,16.5,185.3,1010.8,85.9,9.6,174,15.1,6,,2016-05-27T05:20:19,2016-05-27T20:15:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-28,82.2,69.4,75.2,84,69.4,75.4,63.9,68.8,0.047,100,8.33,rain,0,0,30.4,20,188,1011.5,83.9,9.8,266.1,23,9,,2016-05-28T05:19:43,2016-05-28T20:16:31,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-29,79.7,64.5,73.4,79.7,64.5,73.4,58.5,61.1,0.015,100,8.33,rain,0,0,27.4,18.4,239,1014.6,46.2,9.9,338.9,29.4,10,,2016-05-29T05:19:09,2016-05-29T20:17:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-30,84.5,65.1,75.2,84,65.1,75.1,56.8,54.3,0,0,0,,0,0,23,11.8,14.1,1014.9,46.4,9.9,332.1,28.6,10,,2016-05-30T05:18:38,2016-05-30T20:18:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-05-31,82,64.9,71.5,82,64.9,71.5,57.9,64,0.806,100,20.83,rain,0,0,40.5,15,76.2,1014.6,79.6,9.4,153.7,13.1,5,,2016-05-31T05:18:08,2016-05-31T20:18:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-01,79.8,64.6,70.6,79.8,64.6,70.6,61.1,73.6,0.338,100,37.5,rain,0,0,17.2,10.9,229.6,1013.3,84.7,8.2,170.3,14.7,7,,2016-06-01T05:17:41,2016-06-01T20:19:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-02,79.4,61.1,71,79.4,61.1,71,52.3,54.2,0,0,0,,0,0,23,13.2,273.7,1015.6,41.1,9.9,359.1,31,10,,2016-06-02T05:17:15,2016-06-02T20:20:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-03,82.7,61.3,72.6,81.8,61.3,72.4,52.9,52.1,0,0,0,,0,0,,10.4,121.2,1016.5,44.8,9.9,344.4,29.9,10,,2016-06-03T05:16:52,2016-06-03T20:21:05,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-04,73.2,67.1,69.8,73.2,67.1,69.8,59.2,70.1,0.229,100,29.17,rain,0,0,27.7,12.1,188.1,1009.3,81.4,9.2,111.1,9.7,3,,2016-06-04T05:16:30,2016-06-04T20:21:46,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-05,79.7,63.1,70.6,79.7,63.1,70.6,56.2,63.4,0.097,100,16.67,rain,0,0,30.7,19.5,281.6,1004.2,70.7,9.7,337.2,29.2,9,,2016-06-05T05:16:11,2016-06-05T20:22:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-06,82,60.9,71.9,80.5,60.9,71.6,51.6,54.6,0.043,100,8.33,rain,0,0,35,23.1,282.7,1004.1,46.2,9.9,348.4,30,10,,2016-06-06T05:15:53,2016-06-06T20:23:04,0.01,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-07,66.9,57.4,61.6,66.9,57.4,61.6,48.5,62.7,0,0,0,,0,0,29.8,15.7,347.2,1010,58.9,9.9,314.7,27.2,9,,2016-06-07T05:15:38,2016-06-07T20:23:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-08,67.8,54.2,60.9,67.8,54.2,60.9,47.2,61.8,0,0,0,,0,0,17.2,12,64.6,1015.2,35.1,9.9,365.5,31.6,10,,2016-06-08T05:15:25,2016-06-08T20:24:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-09,71.6,56,64.4,71.6,56,64.4,53.8,69.2,0.096,100,25,rain,0,0,21.9,11.3,159.6,1015.2,87.6,9.8,169,14.5,5,,2016-06-09T05:15:14,2016-06-09T20:24:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-10,92.5,64.5,79.3,92.9,64.5,79.7,62.3,60.5,0.053,100,16.67,rain,0,0,27.5,19,236.1,1013.1,57.6,9.7,259.5,22.3,9,,2016-06-10T05:15:05,2016-06-10T20:25:22,0.16,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-11,92.2,73.8,84.2,94.3,73.8,85.5,64,51.6,0,0,0,,0,0,21.1,13.6,256.6,1012.8,67.5,9.9,237.8,20.6,8,,2016-06-11T05:14:58,2016-06-11T20:25:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-12,81.4,62,68,84.8,62,68.2,43.8,42.8,0,0,0,,0,0,28.9,17.8,27.1,1019.2,59.6,9.9,263.8,22.8,7,,2016-06-12T05:14:53,2016-06-12T20:26:21,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-13,85.4,58.5,71.7,84.3,58.5,71.5,50,47.8,0.004,100,4.17,rain,0,0,,9.7,86.4,1015,72.5,9.9,316.7,27.5,9,,2016-06-13T05:14:50,2016-06-13T20:26:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-14,86.7,68.1,76.9,89.3,68.1,78,62,60.5,0,0,0,,0,0,20.8,14.6,115.6,1010,80.4,9.9,234,20.1,7,,2016-06-14T05:14:49,2016-06-14T20:27:13,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-15,90.6,68.9,80.9,94.2,68.9,82.9,67.8,66.8,0.219,100,25,rain,0,0,32.2,14.8,229.2,1006.1,57.4,9.7,224.4,19.3,8,,2016-06-15T05:14:50,2016-06-15T20:27:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-16,82,65.5,71.1,84.2,65.5,71.2,60,68.2,0,0,0,,0,0,24.9,15.1,343.1,1009.5,69.5,9.9,333.3,29,9,,2016-06-16T05:14:54,2016-06-16T20:27:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-17,84.4,62.1,73.1,82.3,62.1,72.8,53.2,52.9,0,0,0,,0,0,18.3,15.3,38.4,1017.1,20.4,9.9,363.3,31.3,10,,2016-06-17T05:14:59,2016-06-17T20:28:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-18,86,63.3,76.1,83.5,63.3,75.3,51.5,44.6,0,0,0,,0,0,16.1,12.2,82.5,1021.9,67.3,9.9,356.2,30.7,10,,2016-06-18T05:15:06,2016-06-18T20:28:35,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-19,90.1,68.5,80.6,88.3,68.5,80.3,57.8,47,0,0,0,,0,0,23.9,13,219.5,1021.2,48.3,9.9,353,30.5,10,,2016-06-19T05:15:15,2016-06-19T20:28:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-20,91.9,76.3,83.8,96.5,76.3,85.8,65.4,55.1,0.001,100,4.17,rain,0,0,30.9,20.2,253.2,1016.2,49.1,9.9,293,25.3,9,,2016-06-20T05:15:26,2016-06-20T20:29:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-21,83.5,65.2,75.7,81.6,65.2,75.2,50,41.9,0,0,0,,0,0,26.7,16.4,293.2,1014.4,18.9,9.9,366.9,31.8,10,,2016-06-21T05:15:39,2016-06-21T20:29:16,0.51,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-22,75.5,67.2,71.6,75.5,67.2,71.6,62,72.7,1.737,100,33.33,rain,0,0,40.3,14,183,1011.1,88.4,9.5,216.5,18.7,9,,2016-06-22T05:15:54,2016-06-22T20:29:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-23,77.3,66.9,70.8,77.3,66.9,70.8,63.9,79.4,0,0,0,,0,0,,13.1,24.9,1010.9,79.4,7.7,307.2,26.5,9,,2016-06-23T05:16:11,2016-06-23T20:29:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-24,81.5,65.6,73.6,81.4,65.6,73.6,57.3,58.3,0,0,0,,0,0,17.2,10.2,63.6,1016.9,37.4,9.9,335.2,29,9,,2016-06-24T05:16:30,2016-06-24T20:29:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-25,90.2,68.9,80.3,93,68.9,82.1,63.9,58.3,0,0,0,,0,0,24.5,14.6,176.5,1016.7,14.2,9.9,344.7,29.9,9,,2016-06-25T05:16:50,2016-06-25T20:29:43,0.63,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-26,89.3,75.2,81.7,89.7,75.2,82.9,65.8,60.8,0.138,100,8.33,rain,0,0,20.8,14.1,246.1,1014.4,64.2,9.8,211,18.3,7,,2016-06-26T05:17:12,2016-06-26T20:29:45,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-27,90.3,72.3,79.8,89.1,72.3,79.5,59.9,53,0,0,0,,0,0,29.5,18.3,290.7,1015.8,34.8,9.9,355.4,30.7,10,,2016-06-27T05:17:36,2016-06-27T20:29:44,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-28,72.2,62.9,67.1,72.2,62.9,67.1,51.7,58.9,0,0,0,,0,0,25.3,17.1,23.3,1019.9,63.5,9.9,326.9,28.3,9,,2016-06-28T05:18:02,2016-06-28T20:29:42,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-29,77.7,57.1,68.5,77.7,57.1,68.5,48.8,52.4,0,0,0,,0,0,19.7,11,48.5,1019.2,29.5,9.9,360.1,31.3,10,,2016-06-29T05:18:29,2016-06-29T20:29:37,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-06-30,77.9,62.5,71.8,77.9,62.5,71.8,51.2,48.8,0,0,0,,0,0,19.7,12.7,213.8,1015,56.7,9.9,308.6,26.5,9,,2016-06-30T05:18:58,2016-06-30T20:29:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-01,70.9,64.3,67.6,70.9,64.3,67.6,53.5,61.7,0,0,0,,0,0,24.2,15.7,16.6,1017,68.3,9.9,363.3,31.3,10,,2016-07-01T05:19:29,2016-07-01T20:29:22,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-02,75.5,58.8,67.5,75.5,58.8,67.5,47.4,50,0,0,0,,0,0,17.2,11.5,96.6,1020.5,76.2,9.9,216.3,18.7,9,,2016-07-02T05:20:01,2016-07-02T20:29:11,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-03,76.1,60.6,69.6,76.1,60.6,69.6,53.3,56.9,0,0,0,,0,0,21.9,13.9,103.8,1017.3,74.7,9.9,212.4,18.4,6,,2016-07-03T05:20:35,2016-07-03T20:28:58,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-04,79.1,66.5,72,79.1,66.5,72,61.4,69.6,0,0,0,,0,0,23,10.2,152.4,1011.4,96.3,9.4,251,21.6,9,,2016-07-04T05:21:10,2016-07-04T20:28:42,0,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-05,86.5,68.8,78,87.5,68.8,78.7,64.8,65.6,0,0,0,,0,0,16.1,13.3,235.4,1010.8,73.4,9.1,333.9,28.9,9,,2016-07-05T05:21:47,2016-07-05T20:28:25,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-06,88.6,68.8,78.3,91.7,68.8,79.5,67.5,71.2,0.858,100,29.17,rain,0,0,46.5,13.6,246.4,1009.3,77.8,9,216.9,18.7,7,,2016-07-06T05:22:25,2016-07-06T20:28:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-07,82.9,72.4,76.9,86.5,72.4,77.6,68.5,76.1,0.265,100,16.67,rain,0,0,,8.8,213.3,1008.8,69.4,9.8,247.1,21.4,9,,2016-07-07T05:23:04,2016-07-07T20:27:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-08,86.9,69.8,78.3,90,69.8,78.8,64.3,65.8,0,0,0,,0,0,29.9,19.1,280.2,1009,48.9,7.7,341.5,29.4,9,,2016-07-08T05:23:45,2016-07-08T20:27:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-09,77.4,66.4,72.9,77.4,66.4,72.9,57.8,59.9,0,0,0,,0,0,21.9,13.7,3.8,1015.2,28.1,9.9,353.7,30.5,10,,2016-07-09T05:24:27,2016-07-09T20:26:55,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-10,82.1,63.1,74.4,81.9,63.1,74.5,57.6,57.1,0,0,0,,0,0,,10.3,148.5,1016.5,51.9,9.9,350,30.4,10,,2016-07-10T05:25:10,2016-07-10T20:26:27,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-11,90.2,72.7,81.6,95.2,72.7,84.1,66.7,61.3,0,0,0,,0,0,26.4,17.1,184.4,1013.1,50.2,9.9,247.7,21.3,7,,2016-07-11T05:25:55,2016-07-11T20:25:58,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-12,89.1,75.6,81.8,94.1,75.6,83.6,68.4,64.9,0,0,0,,0,0,27.7,16.8,215,1009.8,52,9.8,211.8,18.2,7,,2016-07-12T05:26:40,2016-07-12T20:25:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-13,84.6,71.4,77.4,90.3,71.4,79,68.6,74.7,0.239,100,20.83,rain,0,0,36.7,17.4,210.9,1010.4,69.3,9.7,136.5,11.7,4,,2016-07-13T05:27:27,2016-07-13T20:24:52,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-14,87.3,68.8,77.9,88.1,68.8,78,62.5,62.7,0,0,0,,0,0,34,22.5,253.3,1010.5,57.3,9.6,339.8,29.3,10,,2016-07-14T05:28:15,2016-07-14T20:24:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-15,74.4,65.1,69.6,74.4,65.1,69.6,57.9,66.9,0.043,100,16.67,rain,0,0,21.9,13.4,333.2,1015.1,62.6,9.8,325.4,28,10,,2016-07-15T05:29:04,2016-07-15T20:23:38,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-16,76.6,60.7,69.5,76.6,60.7,69.5,55,61.7,0,0,0,,0,0,,12,70.3,1019.3,50.8,9.9,340.6,29.4,10,,2016-07-16T05:29:53,2016-07-16T20:22:59,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-17,84,66.3,74.8,89.5,66.3,76.5,63,67.1,0.286,100,16.67,rain,0,0,28.1,19.7,195.1,1015.7,71.1,9.8,224,19.2,8,,2016-07-17T05:30:44,2016-07-17T20:22:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-18,85.9,70.5,78.4,86.3,70.5,78.8,65.5,66.9,0.373,100,12.5,rain,0,0,21.9,10,146.7,1019,64.7,9.9,241.1,20.7,6,,2016-07-18T05:31:36,2016-07-18T20:21:33,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-19,87.2,69.4,79.2,88.3,69.4,79.7,63.6,60.5,0,0,0,,0,0,,11.5,68.9,1022,50.7,9.9,325.1,28,9,,2016-07-19T05:32:28,2016-07-19T20:20:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-20,88.2,72.3,80.6,91.5,72.3,82.8,67.6,65.3,0,0,0,,0,0,17.2,10.4,198.5,1020.6,42.1,9.9,274.5,23.4,9,,2016-07-20T05:33:21,2016-07-20T20:20:00,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-21,89.8,75.2,81.9,102.3,75.2,86.7,73.3,75.9,0.523,100,20.83,rain,0,0,47.2,14.7,192.9,1016.6,56.1,9.3,145.2,12.4,4,,2016-07-21T05:34:15,2016-07-21T20:19:11,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-22,89.4,73.2,81.3,98.1,73.2,84.8,70.8,71.6,0.276,100,12.5,rain,0,0,34.4,15.6,273,1014.6,71.6,9.8,239,20.8,7,,2016-07-22T05:35:10,2016-07-22T20:18:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-23,91.1,71.6,83.1,100.4,71.6,88.9,73.5,74,1.181,100,25,rain,0,0,40.3,16.1,247,1013.8,84.4,9.6,178.2,15.5,7,,2016-07-23T05:36:05,2016-07-23T20:17:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-24,92.7,72.4,80,108,72.4,84.5,72,77.7,0.497,100,25,rain,0,0,36.7,21.9,198.3,1011.5,82.8,9.5,128.1,11.3,4,,2016-07-24T05:37:01,2016-07-24T20:16:32,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-25,86.5,74.2,80.1,87.4,74.2,80.6,64.5,60.4,0,0,0,,0,0,,12.3,335.2,1014.2,76.6,9.9,322.5,27.8,9,,2016-07-25T05:37:58,2016-07-25T20:15:35,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-26,86,72.2,80.1,86.8,72.2,80.6,63.1,57.1,0,0,0,,0,0,,11.5,78.1,1016,47.8,9.9,334.1,28.7,9,,2016-07-26T05:38:55,2016-07-26T20:14:37,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-27,88.5,70.7,80.7,89.5,70.7,81.3,63.5,57.4,0,0,0,,0,0,,11.8,175.8,1014.2,43.3,9.8,326.8,28.3,9,,2016-07-27T05:39:52,2016-07-27T20:13:37,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-28,82.6,73,76.6,85.7,73,77.1,68.3,76.2,0.233,100,29.17,rain,0,0,,10.8,62.6,1011.6,68.1,9,172.8,15.1,5,,2016-07-28T05:40:51,2016-07-28T20:12:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-29,80.7,70,74.3,83.5,70,74.5,68.4,82.2,0.26,100,25,rain,0,0,21.9,12.8,34.8,1012.5,84.4,8.3,258.2,22.4,7,,2016-07-29T05:41:49,2016-07-29T20:11:32,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-30,77.4,71.3,73.5,77.4,71.3,73.5,65,75,0,0,0,,0,0,,13.4,43.4,1014.1,90.9,9.9,252.2,21.6,8,,2016-07-30T05:42:48,2016-07-30T20:10:27,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2016-07-31,80.3,66.9,73.9,81.8,66.9,74.1,64.2,72.8,0,0,0,,0,0,,11.9,39.2,1016.2,59.5,9.9,321.5,27.8,9,,2016-07-31T05:43:48,2016-07-31T20:09:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
