name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2021-05-26,82.2,59.9,72.5,80.6,59.9,72.3,55.4,59.8,0.45,100,25,rain,0,0,30.5,15.5,275,1014.9,65.2,9.3,176.7,15.2,9,,2021-05-26T05:21:06,2021-05-26T20:14:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-27,60.2,50.9,56,60.2,50.9,56,44.2,65.1,0.04,100,4.17,rain,0,0,32.8,21.9,44,1018.1,85.2,9.8,80.6,7.1,4,,2021-05-27T05:20:28,2021-05-27T20:15:33,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-28,51.8,44.9,47.4,51.8,36.3,41,41.2,79.3,0.7,100,33.33,rain,0,0,36.1,23.2,40.5,1015.9,99.9,8.1,19.3,1.6,1,,2021-05-28T05:19:52,2021-05-28T20:16:23,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-29,61,46,53.2,61,39.7,51.1,28.6,40,0,0,0,,0,0,35.7,19.2,42.9,1022.9,29.6,9.9,239.3,20.8,10,,2021-05-29T05:19:18,2021-05-29T20:17:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-05-30,68,42.8,57.4,68,42.6,57.1,32.5,43.2,0,0,0,,0,0,18.3,10.4,77.2,1024.9,47.3,9.9,209.1,18,9,,2021-05-30T05:18:46,2021-05-30T20:18:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-31,70.1,57.2,63.1,70.1,57.2,63.1,42.5,47.4,0,0,0,,0,0,23,12.9,221.2,1023.8,84.3,9.9,65.4,5.5,3,,2021-05-31T05:18:16,2021-05-31T20:18:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-01,75.4,50.9,64.5,75.4,50.9,64.5,45.8,53.9,0,0,0,,0,0,,11.1,105.7,1022,51.2,9.8,181.2,15.7,9,,2021-06-01T05:17:48,2021-06-01T20:19:32,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-02,76.7,56.9,67.6,76.7,56.9,67.6,47,48.9,0,0,0,,0,0,20.8,12.2,69.3,1015.4,51.6,9.9,167.9,14.5,8,,2021-06-02T05:17:22,2021-06-02T20:20:16,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-03,86.4,57.1,73.6,83.5,57.1,72.6,48,44.4,0,0,0,,0,0,19.7,10.5,252.6,1011.3,47.7,9.8,185.2,15.9,9,,2021-06-03T05:16:58,2021-06-03T20:20:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-06-04,90.8,70.8,80.5,87.5,70.8,79.3,49.7,35.9,0,0,0,,0,0,29.2,19.3,242.6,1012,51.1,9.9,129.4,11.2,8,,2021-06-04T05:16:36,2021-06-04T20:21:41,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-05,91.3,69.4,81.4,90,69.4,80.9,56,42.9,0,0,0,,0,0,30,18.2,219.2,1011.4,28,9.9,164.2,14.2,8,,2021-06-05T05:16:16,2021-06-05T20:22:21,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-06,87.4,71.6,81.1,87.3,71.6,81.3,59.2,47.7,0,0,0,,0,0,33.5,18.1,199.4,1011.9,50.9,9.9,159.8,13.7,8,,2021-06-06T05:15:58,2021-06-06T20:22:59,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-07,79.3,73.9,76,79.3,73.9,76,67.4,74.9,0.01,100,4.17,rain,0,0,20.8,12.4,197.4,1012.8,91,9.9,44.7,3.8,2,,2021-06-07T05:15:43,2021-06-07T20:23:36,0.97,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-06-08,88,71.3,78.4,89.6,71.3,79.1,66.4,68.4,0.02,100,4.17,rain,0,0,,10,133.5,1014.8,73.4,9.9,122.6,10.5,9,,2021-06-08T05:15:29,2021-06-08T20:24:12,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-09,86.7,71.5,78.6,88.1,71.5,79.3,65.1,64.6,0,0,0,,0,0,19.7,12,74.7,1015.6,32.7,9.8,153.4,13.3,8,,2021-06-09T05:15:18,2021-06-09T20:24:46,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-10,88,68.3,78.7,89,68.3,79.5,64.2,62.4,0,0,0,,0,0,18.3,10.8,73.9,1012.7,27.3,9.9,166.4,14.5,9,,2021-06-10T05:15:08,2021-06-10T20:25:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-11,90.5,72.3,82.2,92.6,72.3,83.1,64.4,56.6,0,0,0,,0,0,16.1,9.6,70.6,1009.3,35.5,9.9,173.4,14.9,8,,2021-06-11T05:15:01,2021-06-11T20:25:49,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-06-12,90.7,70.4,79.6,94.7,70.4,80.8,67,66.7,0.89,100,8.33,rain,0,0,64,14,45.8,1009.8,54.1,9.5,163.2,13.9,8,,2021-06-12T05:14:55,2021-06-12T20:26:18,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-13,84.5,69.4,77.9,82.3,69.4,77.2,53.9,46.4,0,0,0,,0,0,19.7,10.2,47.6,1013.5,20.3,9.9,185,16,9,,2021-06-13T05:14:52,2021-06-13T20:26:45,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-06-14,80.9,67.1,74.4,80.1,67.1,74.3,51.5,45.5,0,0,0,,0,0,27.9,16.5,16,1013.2,32.9,9.9,178.4,15.5,9,,2021-06-14T05:14:51,2021-06-14T20:27:11,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-15,76.8,62.6,70,76.8,62.6,70,49.3,48.9,0,0,0,,0,0,23,15.1,31.2,1018.1,23.5,9.9,189.7,16.4,9,,2021-06-15T05:14:51,2021-06-15T20:27:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-16,77.3,60.4,68.4,77.3,60.4,68.4,42.7,42.3,0,0,0,,0,0,17.4,11.6,35.8,1018.7,18.2,9.9,174.3,15.1,9,,2021-06-16T05:14:54,2021-06-16T20:27:56,0.16,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-17,88.9,59.6,75.9,86.4,59.6,74.9,48.5,40.5,0.01,100,4.17,rain,0,0,26.4,15.9,195.6,1013.9,44.1,9.9,155.5,13.5,8,,2021-06-17T05:14:59,2021-06-17T20:28:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-18,89.9,67.6,81.2,91,67.6,81.7,61.3,53.6,0.23,100,16.67,rain,0,0,44.9,15.9,242.7,1007.6,73.8,9.7,131.9,11,7,,2021-06-18T05:15:06,2021-06-18T20:28:34,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-19,88.9,68.5,78.1,90,68.5,78.5,62.2,59,0,0,0,,0,0,30.8,19.6,241,1006.7,62.4,9.9,166.4,14.4,8,,2021-06-19T05:15:15,2021-06-19T20:28:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-20,83.3,65.4,74.4,86.5,65.4,75.2,64,70.7,0.13,100,12.5,rain,0,0,26.6,12.7,192.7,1004.1,73.4,9.6,65.3,5.7,3,,2021-06-20T05:15:25,2021-06-20T20:29:05,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-21,73.2,60.4,68,73.2,60.4,68,52.3,60.2,1.04,100,8.33,rain,0,0,39.6,18.7,312.9,1005.3,88.2,9.8,68.4,5.8,3,,2021-06-21T05:15:38,2021-06-21T20:29:17,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-22,73.5,54.4,65.6,73.5,54.4,65.6,44.5,49.4,0,0,0,,0,0,25.1,16.2,255.6,1014.4,46.7,9.9,130.1,11.4,7,,2021-06-22T05:15:52,2021-06-22T20:29:27,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-23,79.8,65.3,70.6,79.8,65.3,70.6,51.5,51.8,0.01,100,4.17,rain,0,0,37.3,22.4,198.6,1015.5,73.9,9.9,46.5,4,2,,2021-06-23T05:16:09,2021-06-23T20:29:35,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-24,75.5,68.8,71.4,75.5,68.8,71.4,59.5,67.6,0.2,100,20.83,rain,0,0,30.4,18.2,190.9,1014.4,88.4,8.9,40,3.5,2,,2021-06-24T05:16:27,2021-06-24T20:29:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-25,76.7,70.3,73.3,76.7,70.3,73.3,68.3,84.4,1.24,100,41.67,rain,0,0,32.9,18.7,194.2,1010.7,93.6,7.7,36.9,3.1,2,,2021-06-25T05:16:47,2021-06-25T20:29:46,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-26,81.7,71.2,75.1,86.3,71.2,75.3,70,84.3,1.22,100,66.67,rain,0,0,35,16.1,208.7,1008.4,91.4,9,35.1,2.9,1,,2021-06-26T05:17:09,2021-06-26T20:29:48,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-27,83.2,68.6,77,85.3,68.6,77.5,66.5,71.1,0,0,0,,0,0,33.4,20.4,230.1,1012.2,75.1,9.9,78.1,7,4,,2021-06-27T05:17:33,2021-06-27T20:29:48,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-28,82.9,66.6,73.1,87.1,66.6,73.4,66.4,80,0.54,100,29.17,rain,0,0,,8.8,109.5,1018.8,88.4,9.6,45.6,3.8,3,,2021-06-28T05:17:58,2021-06-28T20:29:46,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-29,85.2,72.6,77.3,89.4,72.6,78.6,69.1,77,0.45,100,29.17,rain,0,0,20.2,12.5,228.5,1019.7,83.3,9.4,58,4.8,4,,2021-06-29T05:18:25,2021-06-29T20:29:41,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-06-30,80.4,72.7,75.8,83.3,72.7,76.2,67.7,76.2,0.24,100,16.67,rain,0,0,26.4,8.4,224,1017.1,88.1,9.8,50.6,4.4,3,,2021-06-30T05:18:54,2021-06-30T20:29:35,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-01,76.3,62.2,70.5,76.3,62.2,70.5,58.5,67.5,0.09,100,4.17,rain,0,0,36.7,19.6,24.9,1016.1,38.8,9.8,179.5,15.5,9,,2021-07-01T05:19:24,2021-07-01T20:29:27,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-02,72.7,60.3,66.6,72.7,60.3,66.6,52.3,61.6,0,0,0,,0,0,19.7,10.2,21.9,1018.2,62.8,9.9,120,10.3,8,,2021-07-02T05:19:56,2021-07-02T20:29:16,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-03,85.9,59.1,73.9,86.1,59.1,74,56.6,56.2,0,0,0,,0,0,22.7,14.5,284.2,1015.4,10.6,9.9,146.5,12.7,7,,2021-07-03T05:20:29,2021-07-03T20:29:04,0.83,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-04,88.9,70.3,80.4,90.9,70.3,81.3,64,58.6,0,0,0,,0,0,19.7,13.5,260.9,1013.2,38.9,9.8,151.9,13,7,,2021-07-04T05:21:04,2021-07-04T20:28:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-05,91,73.8,82.6,93.8,73.8,84.5,66.7,59.7,0,0,0,,0,0,31.5,19.4,244.9,1013.8,24.4,9.8,153.7,13.5,8,,2021-07-05T05:21:41,2021-07-05T20:28:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-06,90.9,77.1,83.6,92.6,77.1,85.2,66.6,57.6,0,0,0,,0,0,24,15.3,239.6,1014.8,50,9.9,150,12.7,8,,2021-07-06T05:22:18,2021-07-06T20:28:13,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-07,88.9,69.6,79,89.9,69.6,79.6,65.7,65.4,0,0,0,,0,0,28.9,14.8,250.5,1011.8,82.5,9.9,96.4,8.2,5,,2021-07-07T05:22:58,2021-07-07T20:27:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-08,68.9,64.1,66.1,68.9,64.1,66.1,58.5,76.7,0,0,0,,0,0,,11.5,18.1,1012.7,99.1,9.9,27.8,2.2,1,,2021-07-08T05:23:38,2021-07-08T20:27:29,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-09,75.6,59.5,68.2,75.6,59.5,68.2,50.5,56.2,0,0,0,,0,0,21.7,11.1,33.9,1017.2,49.3,9.9,135.7,11.8,7,,2021-07-09T05:24:20,2021-07-09T20:27:04,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-10,74.8,64.6,69.4,74.8,64.6,69.4,60.4,73.5,0.11,100,20.83,rain,0,0,24.2,13.4,86,1014.3,83.7,9.6,103.9,9,6,,2021-07-10T05:25:03,2021-07-10T20:26:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-11,69.2,67,68,69.2,67,68,62,81.2,0.12,100,37.5,rain,0,0,28.9,18.2,57.2,1013.2,99.5,9.4,36.3,2.9,1,,2021-07-11T05:25:47,2021-07-11T20:26:07,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-12,73.9,67.2,70.4,73.9,67.2,70.4,63.9,80.1,0.26,100,8.33,rain,0,0,,9.9,60,1015.7,97.7,9.2,48.3,4,3,,2021-07-12T05:26:32,2021-07-12T20:25:36,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-13,80.5,69.5,73.4,82.2,69.5,73.5,65.8,78.3,0.05,100,16.67,rain,0,0,,9.9,270,1015.7,85.4,7,38.5,3.2,1,,2021-07-13T05:27:19,2021-07-13T20:25:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-14,83.9,69.4,77.5,85.7,69.4,78.4,66,68.9,0,0,0,,0,0,26.4,14.2,207.2,1017.7,61,9.9,118.1,10,6,,2021-07-14T05:28:07,2021-07-14T20:24:27,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-15,78.5,69.5,74.7,78.5,69.5,74.7,66.5,76.2,0.17,100,29.17,rain,0,0,31.1,16.5,237,1013.8,94.3,9.7,40.6,3.3,1,,2021-07-15T05:28:55,2021-07-15T20:23:50,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,C8740,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-16,73.2,67.1,69.7,73.2,67.1,69.7,62.9,79.7,0.16,100,16.67,rain,0,0,21.9,14.4,27.5,1015,97.2,9.1,44.4,3.8,1,,2021-07-16T05:29:45,2021-07-16T20:23:10,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-17,77.4,67.6,72,77.4,67.6,72,61.8,70.7,0,0,0,,0,0,26.4,15.6,24.9,1018.2,80.9,9.9,145.5,12.5,7,,2021-07-17T05:30:35,2021-07-17T20:22:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-18,81.6,66.5,74.3,83.2,66.5,74.6,61.2,64.6,0,0,0,,0,0,17.2,12.5,48.5,1021.6,24.5,9.9,146.6,12.5,7,,2021-07-18T05:31:26,2021-07-18T20:21:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-19,83,65.8,75.3,84.1,65.8,75.7,61.2,62.6,0,0,0,,0,0,19.7,10.9,63.6,1020.6,13.5,9.9,137.8,11.7,7,,2021-07-19T05:32:19,2021-07-19T20:21:00,0.37,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-20,87.9,67.2,76.2,89.1,67.2,76.5,61.5,61.6,0,0,0,,0,0,19.7,15.2,342.9,1017.5,43.3,9.4,132.6,11.3,7,,2021-07-20T05:33:12,2021-07-20T20:20:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-21,75.2,66.2,70,75.2,66.2,70,60.1,71.2,0,0,0,,0,0,20.8,11.9,36.6,1019.7,70.2,9,51.4,4.4,2,,2021-07-21T05:34:06,2021-07-21T20:19:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-22,84.5,65.4,75.4,87.6,65.4,76.6,65,70.8,0,0,0,,0,0,19.7,10.1,161.5,1020.5,75.8,8.6,77.3,6.6,4,,2021-07-22T05:35:00,2021-07-22T20:18:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-23,89.4,74.1,81.9,92.4,74.1,83.6,68.6,65.8,0,0,0,,0,0,23,12.9,227.5,1017.5,58.7,7.9,101,8.8,5,,2021-07-23T05:35:55,2021-07-23T20:17:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-24,92.4,75,82.5,99.3,75,86,70.7,68.4,0.77,100,12.5,rain,0,0,43.6,18.1,232.7,1011.4,44.9,8.9,98.8,8.5,4,,2021-07-24T05:36:51,2021-07-24T20:16:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-25,90.7,72.9,81.9,87.7,72.9,81.1,60.8,54.2,0,0,0,,0,0,19.7,11,306.6,1012.6,53.8,9.9,161.2,13.7,8,,2021-07-25T05:37:48,2021-07-25T20:15:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-26,92.9,69.7,82.4,89.8,69.7,81.5,57,45.5,0,0,0,,0,0,,10.7,297.9,1015.1,23,9.9,151.9,13.2,7,,2021-07-26T05:38:45,2021-07-26T20:14:52,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-27,87.6,73.5,80.5,88.6,73.5,81.3,64,58,0,0,0,,0,0,22.7,15.5,248.3,1016,46.7,9.9,80.4,7,5,,2021-07-27T05:39:42,2021-07-27T20:13:52,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-07-28,88.7,72.8,82.2,96.4,72.8,86.1,70.8,69.2,0.13,100,8.33,rain,0,0,39.3,11.5,242.9,1015.1,69.5,9.7,122.4,10.6,5,,2021-07-28T05:40:40,2021-07-28T20:12:51,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-29,86.8,72.3,79.5,93,72.3,82,67.7,67.8,0.1,100,12.5,rain,0,0,55.3,18.7,332.9,1012.3,64.4,9.7,100.3,8.6,6,,2021-07-29T05:41:39,2021-07-29T20:11:48,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-30,74.1,67.1,69.9,74.1,67.1,69.9,55.4,60.3,0,0,0,,0,0,29,17.8,32.2,1019.5,57.5,9.9,160.9,13.9,8,,2021-07-30T05:42:37,2021-07-30T20:10:44,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-07-31,80.4,63.6,72.1,80.5,63.6,72.1,56.7,59.4,0,0,0,,0,0,18.3,11.6,281.4,1015.9,56.9,9.9,125.3,10.9,6,,2021-07-31T05:43:37,2021-07-31T20:09:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-08-01,75.6,66.5,71.4,75.6,66.5,71.4,57.8,63.3,0,0,0,,0,0,24.9,16.4,17.8,1016,26.8,9.3,134.3,11.6,7,,2021-08-01T05:44:36,2021-08-01T20:08:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-08-02,75.9,62.1,69.9,75.9,62.1,69.9,53.6,58.1,0,0,0,,0,0,,9.2,51.1,1020.1,45.9,9.9,103.6,9,6,,2021-08-02T05:45:36,2021-08-02T20:07:20,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-08-03,80.7,62.5,72.8,80.2,62.5,72.8,53.6,52.6,0,0,0,,0,0,,8,82.9,1018.6,43.4,9.9,108.2,9.3,6,,2021-08-03T05:46:37,2021-08-03T20:06:10,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-08-04,83.6,64.4,75,82.1,64.4,74.6,54.3,50.6,0,0,0,,0,0,,8.8,95.8,1019,15.6,9.8,110.3,9.5,6,,2021-08-04T05:47:37,2021-08-04T20:04:57,0.93,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-08-05,85.6,67.1,77.1,83.5,67.1,76.6,55.6,49.8,0,0,0,,0,0,26.4,12.7,200.3,1017.8,38.4,9.6,121.8,10.5,8,,2021-08-05T05:48:38,2021-08-05T20:03:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
